"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"ITM00016252","1974-03-01","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   70",",,S","   10",",,S","   36","H,,S"
"ITM00016252","1974-03-02","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"   20",",,S","   37","H,,S"
"ITM00016252","1974-03-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"    0",",,S","   33","H,,S"
"ITM00016252","1974-03-04","41.567","14.65","807.0","CAMPOBASSO, IT","   51","B,,S",,,"  100",",,S","   40",",,S","   69","H,,S"
"ITM00016252","1974-03-05","41.567","14.65","807.0","CAMPOBASSO, IT","  109","B,,S",,,,,"   20",",,S","   39","H,,S"
"ITM00016252","1974-03-06","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   60",",,S","   10",",,S","   34","H,,S"
"ITM00016252","1974-03-07","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"   50",",,S","   20",",,S","   34","H,,S"
"ITM00016252","1974-03-08","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   60",",,S","   20",",,S","   33","H,,S"
"ITM00016252","1974-03-09","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   90",",,S","   30",",,S","   45","H,,S"
"ITM00016252","1974-03-10","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   70",",,S","   30",",,S","   43","H,,S"
"ITM00016252","1974-03-11","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   60",",,S","   10",",,S","   28","H,,S"
"ITM00016252","1974-03-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"   70",",,S",,,"   27","H,,S"
"ITM00016252","1974-03-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"   90",",,S",,,"   43","H,,S"
"ITM00016252","1974-03-14","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   90",",,S","    0",",,S","   37","H,,S"
"ITM00016252","1974-03-15","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  100",",,S","   30",",,S","   58","H,,S"
"ITM00016252","1974-03-16","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  100",",,S","   30",",,S","   68","H,,S"
"ITM00016252","1974-03-17","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  160",",,S","   40",",,S","   95","H,,S"
"ITM00016252","1974-03-18","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  170",",,S","   60",",,S","  105","H,,S"
"ITM00016252","1974-03-19","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  180",",,S",,,"  133","H,,S"
"ITM00016252","1974-03-20","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  180",",,S","  100",",,S","  127","H,,S"
"ITM00016252","1974-03-21","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  130",",,S","   70",",,S","  101","H,,S"
"ITM00016252","1974-03-22","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  110",",,S","   60",",,S","   76","H,,S"
"ITM00016252","1974-03-23","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  170",",,S","   70",",,S","  125","H,,S"
"ITM00016252","1974-03-24","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  150",",,S","   70",",,S","   99","H,,S"
"ITM00016252","1974-03-25","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  180",",,S","   60",",,S","  101","H,,S"
"ITM00016252","1974-03-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  160",",,S",,,"  120","H,,S"
"ITM00016252","1974-03-27","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  160",",,S","   80",",,S","  115","H,,S"
"ITM00016252","1974-03-28","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  160",",,S","   70",",,S","  105","H,,S"
"ITM00016252","1974-03-29","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  130",",,S",,,"   89","H,,S"
"ITM00016252","1974-03-30","41.567","14.65","807.0","CAMPOBASSO, IT","   71","B,,S",,,"   90",",,S","   70",",,S","   77","H,,S"
"ITM00016252","1974-03-31","41.567","14.65","807.0","CAMPOBASSO, IT","   10","B,,S",,,"   80",",,S","   50",",,S","   66","H,,S"
"ITM00016252","1974-04-01","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  120",",,S","   70",",,S","   82","H,,S"
"ITM00016252","1974-04-02","41.567","14.65","807.0","CAMPOBASSO, IT","   99","B,,S",,,"  110",",,S","   70",",,S","   81","H,,S"
"ITM00016252","1974-04-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"   50",",,S","   98","H,,S"
"ITM00016252","1974-04-04","41.567","14.65","807.0","CAMPOBASSO, IT","   51","B,,S",,,"  130",",,S","   70",",,S","   89","H,,S"
"ITM00016252","1974-04-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   76","H,,S"
"ITM00016252","1974-04-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"   80",",,S","   40",",,S","   58","H,,S"
"ITM00016252","1974-04-07","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  130",",,S","   50",",,S","   86","H,,S"
"ITM00016252","1974-04-08","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  120",",,S","   50",",,S","   81","H,,S"
"ITM00016252","1974-04-09","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  130",",,S","   50",",,S","   84","H,,S"
"ITM00016252","1974-04-10","41.567","14.65","807.0","CAMPOBASSO, IT","   30","B,,S",,,"  110",",,S",,,"   72","H,,S"
"ITM00016252","1974-04-11","41.567","14.65","807.0","CAMPOBASSO, IT","   41","B,,S",,,"  120",",,S","   40",",,S","   80","H,,S"
"ITM00016252","1974-04-12","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  140",",,S",,,"  105","H,,S"
"ITM00016252","1974-04-13","41.567","14.65","807.0","CAMPOBASSO, IT","   71","B,,S",,,"  120",",,S","   80",",,S","   93","H,,S"
"ITM00016252","1974-04-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  110",",,S",,,"   80","H,,S"
"ITM00016252","1974-04-15","41.567","14.65","807.0","CAMPOBASSO, IT","   51","B,,S",,,"   70",",,S","   40",",I,S","   50","H,,S"
"ITM00016252","1974-04-16","41.567","14.65","807.0","CAMPOBASSO, IT","   79","B,,S",,,"   20",",I,S","    0",",,S","    6","H,,S"
"ITM00016252","1974-04-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,"   30",",,S",,,"  -20",",,S","   -6","H,,S"
"ITM00016252","1974-04-18","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   60",",,S","    0",",,S","   19","H,,S"
"ITM00016252","1974-04-19","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"   70",",,S","   10",",,S","   31","H,,S"
"ITM00016252","1974-04-20","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  100",",,S","   10",",,S","   54","H,,S"
"ITM00016252","1974-04-21","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  120",",,S","   30",",,S","   70","H,,S"
"ITM00016252","1974-04-22","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"   40",",,S","   73","H,,S"
"ITM00016252","1974-04-23","41.567","14.65","807.0","CAMPOBASSO, IT","   41","B,,S",,,"  120",",,S","   60",",,S","   84","H,,S"
"ITM00016252","1974-04-24","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  130",",,S","   50",",,S","   86","H,,S"
"ITM00016252","1974-04-25","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"  130",",,S","   70",",,S","   86","H,,S"
"ITM00016252","1974-04-26","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"  110",",,S","   50",",,S","   82","H,,S"
"ITM00016252","1974-04-27","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  170",",,S","   50",",,S","  111","H,,S"
"ITM00016252","1974-04-28","41.567","14.65","807.0","CAMPOBASSO, IT","   61","B,,S",,,"  140",",,S",,,"  116","H,,S"
"ITM00016252","1974-04-29","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,,,"   90",",,S","  128","H,,S"
"ITM00016252","1974-04-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"   83","H,,S"
"ITM00016252","1974-05-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"   40",",,S","   67","H,,S"
"ITM00016252","1974-05-02","41.567","14.65","807.0","CAMPOBASSO, IT","    3","B,,S",,,"  110",",,S","   70",",,S","   87","H,,S"
"ITM00016252","1974-05-03","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  130",",,S","   50",",,S","   86","H,,S"
"ITM00016252","1974-05-04","41.567","14.65","807.0","CAMPOBASSO, IT","   51","B,,S",,,"  110",",,S",,,"   83","H,,S"
"ITM00016252","1974-05-05","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"  110",",,S","   40",",,S","   70","H,,S"
"ITM00016252","1974-05-06","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"   50",",,S","   68","H,,S"
"ITM00016252","1974-05-07","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  120",",,S","   60",",,S","   90","H,,S"
"ITM00016252","1974-05-08","41.567","14.65","807.0","CAMPOBASSO, IT","   41","B,,S",,,"  130",",,S","   50",",,S","   66","H,,S"
"ITM00016252","1974-05-09","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"   70",",,S","   40",",,S","   54","H,,S"
"ITM00016252","1974-05-10","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  160",",,S","   50",",,S","   93","H,,S"
"ITM00016252","1974-05-11","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","   80",",,S","  153","H,,S"
"ITM00016252","1974-05-12","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  190",",,S","  110",",,S","  145","H,,S"
"ITM00016252","1974-05-13","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  100",",,S","  144","H,,S"
"ITM00016252","1974-05-14","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  130",",,S","  172","H,,S"
"ITM00016252","1974-05-15","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  120","H,,S"
"ITM00016252","1974-05-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  180",",,S",,,"  126","H,,S"
"ITM00016252","1974-05-17","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  100",",,S","  128","H,,S"
"ITM00016252","1974-05-18","41.567","14.65","807.0","CAMPOBASSO, IT","   10","B,,S",,,"  150",",,S","   80",",,S","  115","H,,S"
"ITM00016252","1974-05-19","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  160",",,S","   90",",,S","  124","H,,S"
"ITM00016252","1974-05-20","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  190",",,S","  100",",,S","  144","H,,S"
"ITM00016252","1974-05-21","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  120",",,S","  160","H,,S"
"ITM00016252","1974-05-22","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  220",",,S","  140",",,S","  172","H,,S"
"ITM00016252","1974-05-23","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  190",",,S",,,"  144","H,,S"
"ITM00016252","1974-05-24","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  150",",,S","   90",",,S","  121","H,,S"
"ITM00016252","1974-05-25","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","   90",",,S","  134","H,,S"
"ITM00016252","1974-05-26","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  180",",,S","   90",",,S","  134","H,,S"
"ITM00016252","1974-05-27","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,,,"  110",",,S","  143","H,,S"
"ITM00016252","1974-05-28","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  110",",,S","  144","H,,S"
"ITM00016252","1974-05-29","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  170",",,S","  100",",,S","  130","H,,S"
"ITM00016252","1974-05-30","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  100",",,S","  156","H,,S"
"ITM00016252","1974-05-31","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  140",",,S","  161","H,,S"
"ITM00016252","1974-06-01","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  164","H,,S"
"ITM00016252","1974-06-02","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  180",",,S","  100",",,S","  128","H,,S"
"ITM00016252","1974-06-03","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  190",",,S","  100",",,S","  136","H,,S"
"ITM00016252","1974-06-04","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  120",",,S","  167","H,,S"
"ITM00016252","1974-06-05","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  270",",,S","  150",",,S","  209","H,,S"
"ITM00016252","1974-06-06","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  240",",,S","  160",",,S","  193","H,,S"
"ITM00016252","1974-06-07","41.567","14.65","807.0","CAMPOBASSO, IT","    3","B,,S",,,"  210",",,S","  150",",,S","  169","H,,S"
"ITM00016252","1974-06-08","41.567","14.65","807.0","CAMPOBASSO, IT","    3","B,,S",,,"  220",",,S","  120",",,S","  171","H,,S"
"ITM00016252","1974-06-09","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  220",",,S","  130",",,S","  168","H,,S"
"ITM00016252","1974-06-10","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  120",",,S","  158","H,,S"
"ITM00016252","1974-06-11","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  160",",,S","  110",",,S","  131","H,,S"
"ITM00016252","1974-06-12","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  100",",,S","  144","H,,S"
"ITM00016252","1974-06-13","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  112","H,,S"
"ITM00016252","1974-06-14","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  100",",,S","  153","H,,S"
"ITM00016252","1974-06-15","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,,,"  130",",,S","  169","H,,S"
"ITM00016252","1974-06-16","41.567","14.65","807.0","CAMPOBASSO, IT","   10","B,,S",,,,,"  140",",,S","  160","H,,S"
"ITM00016252","1974-06-17","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"  230",",,S","  120",",,S","  166","H,,S"
"ITM00016252","1974-06-18","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  150",",,S","  175","H,,S"
"ITM00016252","1974-06-19","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  120",",,S","  158","H,,S"
"ITM00016252","1974-06-20","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  120",",,S","  162","H,,S"
"ITM00016252","1974-06-21","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"  230",",,S",,,"  164","H,,S"
"ITM00016252","1974-06-22","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  250",",,S","  150",",,S","  194","H,,S"
"ITM00016252","1974-06-23","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  150",",,S","  193","H,,S"
"ITM00016252","1974-06-24","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  220",",,S","  150",",,S","  178","H,,S"
"ITM00016252","1974-06-25","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"  140",",,S","  197","H,,S"
"ITM00016252","1974-06-26","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  290",",,S","  170",",,S","  224","H,,S"
"ITM00016252","1974-06-27","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  250",",,S","  180",",,S","  220","H,,S"
"ITM00016252","1974-06-28","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  220",",,S","  160",",,S","  184","H,,S"
"ITM00016252","1974-06-29","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"  170",",,S","  192","H,,S"
"ITM00016252","1974-06-30","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  220",",,S","  150",",,S","  183","H,,S"
"ITM00016252","1974-07-01","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  280",",,S","  170",",,S","  221","H,,S"
"ITM00016252","1974-07-02","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  290",",,S","  190",",,S","  230","H,,S"
"ITM00016252","1974-07-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"  200",",,S","  230","H,,S"
"ITM00016252","1974-07-04","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  280",",,S",,,"  228","H,,S"
"ITM00016252","1974-07-05","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  280",",,S","  160",",,S","  206","H,,S"
"ITM00016252","1974-07-06","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  290",",,S","  180",",,S","  225","H,,S"
"ITM00016252","1974-07-07","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  280",",,S",,,"  206","H,,S"
"ITM00016252","1974-07-08","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  130",",,S","  153","H,,S"
"ITM00016252","1974-07-09","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  120",",,S","  164","H,,S"
"ITM00016252","1974-07-10","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  270",",,S","  160",",,S","  206","H,,S"
"ITM00016252","1974-07-11","41.567","14.65","807.0","CAMPOBASSO, IT","   79","B,,S",,,"  270",",,S","  160",",,S","  190","H,,S"
"ITM00016252","1974-07-12","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  290",",,S",,,"  240","H,,S"
"ITM00016252","1974-07-13","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  300",",,S","  200",",,S","  246","H,,S"
"ITM00016252","1974-07-14","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  300",",,S","  200",",,S","  249","H,,S"
"ITM00016252","1974-07-15","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  330",",,S","  210",",,S","  271","H,,S"
"ITM00016252","1974-07-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  274","H,,S"
"ITM00016252","1974-07-17","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  300",",,S",,,"  260","H,,S"
"ITM00016252","1974-07-18","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  240",",,S",,,"  207","H,,S"
"ITM00016252","1974-07-19","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  130",",,S","  164","H,,S"
"ITM00016252","1974-07-20","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  170",",,S","  110",",,S","  131","H,,S"
"ITM00016252","1974-07-21","41.567","14.65","807.0","CAMPOBASSO, IT","   10","B,,S",,,"  170",",,S","   90",",,S","  138","H,,S"
"ITM00016252","1974-07-22","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  200",",,S","  130",",,S","  158","H,,S"
"ITM00016252","1974-07-23","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  130",",,S","  177","H,,S"
"ITM00016252","1974-07-24","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  260",",,S","  140",",,S","  199","H,,S"
"ITM00016252","1974-07-25","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  260",",,S","  150",",,S","  206","H,,S"
"ITM00016252","1974-07-26","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  240",",,S",,,"  205","H,,S"
"ITM00016252","1974-07-27","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  260",",,S","  150",",,S","  202","H,,S"
"ITM00016252","1974-07-28","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  280",",,S","  180",",,S","  225","H,,S"
"ITM00016252","1974-07-29","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  290",",,S","  190",",,S","  230","H,,S"
"ITM00016252","1974-07-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,,,"  244","H,,S"
"ITM00016252","1974-07-31","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  300",",,S","  210",",,S","  253","H,,S"
"ITM00016252","1974-08-01","41.567","14.65","807.0","CAMPOBASSO, IT","   89","B,,S",,,,,,,"  237","H,,S"
"ITM00016252","1974-08-02","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  320",",,S","  210",",,S","  253","H,,S"
"ITM00016252","1974-08-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"  230",",,S","  266","H,,S"
"ITM00016252","1974-08-04","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  310",",,S","  230",",,S","  266","H,,S"
"ITM00016252","1974-08-05","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  340",",,S","  240",",,S","  284","H,,S"
"ITM00016252","1974-08-06","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  330",",,S","  220",",,S","  265","H,,S"
"ITM00016252","1974-08-07","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,,,"  180",",,S","  217","H,,S"
"ITM00016252","1974-08-08","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"  190",",,S","  240","H,,S"
"ITM00016252","1974-08-09","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  280",",,S","  170",",,S","  212","H,,S"
"ITM00016252","1974-08-10","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  270",",,S","  170",",,S","  213","H,,S"
"ITM00016252","1974-08-11","41.567","14.65","807.0","CAMPOBASSO, IT","    3","B,,S",,,"  260",",,S",,,"  186","H,,S"
"ITM00016252","1974-08-12","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  120",",,S","  174","H,,S"
"ITM00016252","1974-08-13","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  250",",,S","  150",",,S","  193","H,,S"
"ITM00016252","1974-08-14","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,,,"  180",",,S","  226","H,,S"
"ITM00016252","1974-08-15","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  300",",,S","  200",",,S","  257","H,,S"
"ITM00016252","1974-08-16","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  300",",,S",,,"  248","H,,S"
"ITM00016252","1974-08-17","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  300",",,S","  220",",,S","  246","H,,S"
"ITM00016252","1974-08-18","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  320",",,S","  210",",,S","  252","H,,S"
"ITM00016252","1974-08-19","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  310",",,S","  220",",,S","  254","H,,S"
"ITM00016252","1974-08-20","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  300",",,S","  200",",,S","  241","H,,S"
"ITM00016252","1974-08-21","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  310",",,S","  200",",,S","  243","H,,S"
"ITM00016252","1974-08-22","41.567","14.65","807.0","CAMPOBASSO, IT","    3","B,,S",,,"  270",",,S","  200",",,S","  238","H,,S"
"ITM00016252","1974-08-23","41.567","14.65","807.0","CAMPOBASSO, IT","    5","B,,S",,,"  240",",,S",,,"  188","H,,S"
"ITM00016252","1974-08-24","41.567","14.65","807.0","CAMPOBASSO, IT","  269","B,,S",,,"  220",",,S","  100",",,S","  158","H,,S"
"ITM00016252","1974-08-25","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  210",",,S","  130",",,S","  165","H,,S"
"ITM00016252","1974-08-26","41.567","14.65","807.0","CAMPOBASSO, IT","   10","B,,S",,,"  240",",,S","  140",",,S","  178","H,,S"
"ITM00016252","1974-08-27","41.567","14.65","807.0","CAMPOBASSO, IT","  109","B,,S",,,"  240",",,S","  150",",,S","  178","H,,S"
"ITM00016252","1974-08-28","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  230",",,S","  150",",,S","  182","H,,S"
"ITM00016252","1974-08-29","41.567","14.65","807.0","CAMPOBASSO, IT","   66","B,,S",,,"  180",",,S","  120",",,S","  150","H,,S"
"ITM00016252","1974-08-30","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  220",",,S",,,"  167","H,,S"
"ITM00016252","1974-08-31","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  250",",,S",,,"  200","H,,S"
"ITM00016252","1974-09-01","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  240",",,S","  170",",,S","  199","H,,S"
"ITM00016252","1974-09-02","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  260",",,S","  180",",,S","  212","H,,S"
"ITM00016252","1974-09-03","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  300",",,S",,,"  247","H,,S"
"ITM00016252","1974-09-04","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  290",",,S","  200",",,S","  235","H,,S"
"ITM00016252","1974-09-05","41.567","14.65","807.0","CAMPOBASSO, IT",,,,,"  260",",,S",,,"  208","H,,S"
"ITM00016252","1974-09-06","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  270",",,S","  170",",,S","  213","H,,S"
"ITM00016252","1974-09-07","41.567","14.65","807.0","CAMPOBASSO, IT","   97","B,,S",,,"  210",",,S",,,"  161","H,,S"
"ITM00016252","1974-09-08","41.567","14.65","807.0","CAMPOBASSO, IT","   10","B,,S",,,"  210",",,S","  120",",,S","  155","H,,S"
"ITM00016252","1974-09-09","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,,,"  140",",,S","  188","H,,S"
"ITM00016252","1974-09-10","41.567","14.65","807.0","CAMPOBASSO, IT","    0","B,,S",,,"  250",",,S","  170",",,S","  196","H,,S"
