"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"IT000016239","1962-09-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  122",",,E",,,"  280",",,E","  192",",,E",,
"IT000016239","1962-09-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    2",",,E",,,"  254",",,E","  175",",,E",,
"IT000016239","1962-09-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  245",",,E","  167",",,E",,
"IT000016239","1962-09-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  238",",,E",,,"  250",",,E","  150",",,E",,
"IT000016239","1962-09-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  254",",,E","  130",",,E",,
"IT000016239","1962-09-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  252",",,E","  109",",,E",,
"IT000016239","1962-09-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  240",",,E","  115",",,E",,
"IT000016239","1962-09-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"  226",",,E","  122",",,E",,
"IT000016239","1962-09-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  234",",,E","   83",",,E",,
"IT000016239","1962-09-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  240",",,E","   81",",,E",,
"IT000016239","1962-09-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  242",",,E",,,"  220",",,E","  132",",,E",,
"IT000016239","1962-09-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  278",",,E",,,"  220",",,E","  125",",,E",,
"IT000016239","1962-09-29","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  116",",,E",,,"  218",",,E","  122",",,E",,
"IT000016239","1962-09-30","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"  243",",,E","  125",",,E",,
"IT000016239","1962-10-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  257",",,E","  122",",,E",,
"IT000016239","1962-10-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  266",",,E","  126",",,E",,
"IT000016239","1962-10-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  265",",,E","  126",",,E",,
"IT000016239","1962-10-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  265",",,E","  132",",,E",,
"IT000016239","1962-10-05","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  262",",,E","  130",",,E",,
"IT000016239","1962-10-06","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  254",",,E","  124",",,E",,
"IT000016239","1962-10-07","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  242",",,E","  130",",,E",,
"IT000016239","1962-10-08","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   42",",,E",,,"  235",",,E","  140",",,E",,
"IT000016239","1962-10-09","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   42",",,E",,,"  242",",,E","  133",",,E",,
"IT000016239","1962-10-10","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  216",",,E",,,"  192",",,E","  120",",,E",,
"IT000016239","1962-10-11","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  118",",,E",,,"  220",",,E","  142",",,E",,
"IT000016239","1962-10-12","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    4",",,E",,,"  213",",,E","  104",",,E",,
"IT000016239","1962-10-13","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  110",",,E",,,"  206",",,E","  160",",,E",,
"IT000016239","1962-10-14","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   12",",,E",,,"  250",",,E","  143",",,E",,
"IT000016239","1962-10-15","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   26",",,E",,,"  230",",,E","  160",",,E",,
"IT000016239","1962-10-16","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  102",",,E",,,"  230",",,E","  152",",,E",,
"IT000016239","1962-10-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  228",",,E","  130",",,E",,
"IT000016239","1962-10-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  220",",,E","  114",",,E",,
"IT000016239","1962-10-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  232",",,E","  100",",,E",,
"IT000016239","1962-10-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  226",",,E","  105",",,E",,
"IT000016239","1962-10-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  214",",,E","  118",",,E",,
"IT000016239","1962-10-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  206",",,E","   84",",,E",,
"IT000016239","1962-10-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  215",",,E","   84",",,E",,
"IT000016239","1962-10-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  200",",,E","   86",",,E",,
"IT000016239","1962-10-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  200",",,E","   88",",,E",,
"IT000016239","1962-10-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  192",",,E","   80",",,E",,
"IT000016239","1962-10-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"  192",",,E","   53",",,E",,
"IT000016239","1962-10-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  142",",,E",,,"  180",",,E","   90",",,E",,
"IT000016239","1962-10-29","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   30",",,E",,,"  178",",,E","   80",",,E",,
"IT000016239","1962-10-30","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   28",",,E",,,"  204",",,E","  100",",,E",,
"IT000016239","1962-10-31","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   66",",,E",,,"  148",",,E","  106",",,E",,
"IT000016239","1962-11-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   96",",,E",,,"  164",",,E","  102",",,E",,
"IT000016239","1962-11-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  165",",,E","   56",",,E",,
"IT000016239","1962-11-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  196",",,E","   54",",,E",,
"IT000016239","1962-11-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  196",",,E","   72",",,E",,
"IT000016239","1962-11-05","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  140",",,E",,,"  165",",,E","  124",",,E",,
"IT000016239","1962-11-06","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  110",",,E",,,"  200",",,E","  144",",,E",,
"IT000016239","1962-11-07","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  230",",,E","  146",",,E",,
"IT000016239","1962-11-08","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   76",",,E",,,"  224",",,E","  134",",,E",,
"IT000016239","1962-11-09","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   16",",,E",,,"  193",",,E","  120",",,E",,
"IT000016239","1962-11-10","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   66",",,E",,,"  180",",,E","  104",",,E",,
"IT000016239","1962-11-11","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  118",",,E",,,"  150",",,E","  102",",,E",,
"IT000016239","1962-11-12","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   76",",,E",,,"  175",",,E","  104",",,E",,
"IT000016239","1962-11-13","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  290",",,E",,,"  162",",,E","  100",",,E",,
"IT000016239","1962-11-14","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   72",",,E",,,"  162",",,E","   85",",,E",,
"IT000016239","1962-11-15","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  308",",,E",,,"  188",",,E","  116",",,E",,
"IT000016239","1962-11-16","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   14",",,E",,,"  144",",,E","   42",",,E",,
"IT000016239","1962-11-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    2",",,E",,,"  120",",,E","   14",",,E",,
"IT000016239","1962-11-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   42",",,E",,,"  142",",,E","   72",",,E",,
"IT000016239","1962-11-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  190",",,E",,,"  150",",,E","   74",",,E",,
"IT000016239","1962-11-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   52",",,E",,,"  132",",,E","   34",",,E",,
"IT000016239","1962-11-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   70",",,E",,,"  130",",,E","   36",",,E",,
"IT000016239","1962-11-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   58",",,E",,,"  140",",,E","   66",",,E",,
"IT000016239","1962-11-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   12",",,E",,,"  142",",,E","   60",",,E",,
"IT000016239","1962-11-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"   76",",,E","    6",",,E",,
"IT000016239","1962-11-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   96",",,E","  -48",",,E",,
"IT000016239","1962-11-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   96",",,E","  -30",",,E",,
"IT000016239","1962-11-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  125",",,E","   10",",,E",,
"IT000016239","1962-11-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    2",",,E",,,"  108",",,E","   42",",,E",,
"IT000016239","1962-11-29","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  138",",,E",,,"  116",",,E","   64",",,E",,
"IT000016239","1962-11-30","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   10",",,E",,,"  145",",,E","   35",",,E",,
"IT000016239","1962-12-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  130",",,E","   12",",,E",,
"IT000016239","1962-12-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   80",",,E","   14",",,E",,
"IT000016239","1962-12-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  104",",,E","    3",",,E",,
"IT000016239","1962-12-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  116",",,E","   10",",,E",,
"IT000016239","1962-12-05","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  110",",,E","  -12",",,E",,
"IT000016239","1962-12-06","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  118",",,E","  -14",",,E",,
"IT000016239","1962-12-07","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  110",",,E","  -20",",,E",,
"IT000016239","1962-12-08","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  112",",,E","  -28",",,E",,
"IT000016239","1962-12-09","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  120",",,E","  -22",",,E",,
"IT000016239","1962-12-10","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   12",",,E",,,"  120",",,E","   36",",,E",,
"IT000016239","1962-12-11","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  122",",,E","   30",",,E",,
"IT000016239","1962-12-12","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    2",",,E",,,"  130",",,E","  -16",",,E",,
"IT000016239","1962-12-13","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  576",",,E",,,"  140",",,E","   76",",,E",,
"IT000016239","1962-12-14","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  194",",,E",,,"  106",",,E","   38",",,E",,
"IT000016239","1962-12-15","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   10",",,E",,,"  120",",,E","   22",",,E",,
"IT000016239","1962-12-16","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   86",",,E",,,"  150",",,E","   78",",,E",,
"IT000016239","1962-12-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  120",",,E","   12",",,E",,
"IT000016239","1962-12-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  128",",,E","   -6",",,E",,
"IT000016239","1962-12-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    4",",,E",,,"  122",",,E","   -4",",,E",,
"IT000016239","1962-12-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  234",",,E",,,"  100",",,E","   16",",,E",,
"IT000016239","1962-12-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"   54",",,E","   -2",",,E",,
"IT000016239","1962-12-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   85",",,E","  -20",",,E",,
"IT000016239","1962-12-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   85",",,E","  -16",",,E",,
"IT000016239","1962-12-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   70",",,E","  -20",",,E",,
"IT000016239","1962-12-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    6",",,E",,,"   70",",,E","  -10",",,E",,
"IT000016239","1962-12-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  214",",,E",,,"   94",",,E","   22",",,E",,
"IT000016239","1962-12-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   74",",,E",,,"   65",",,E","  -12",",,E",,
"IT000016239","1962-12-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   96",",,E","  -32",",,E",,
"IT000016239","1962-12-29","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   52",",,E",,,"  170",",,E","   50",",,E",,
"IT000016239","1962-12-30","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   56",",,E",,,"  160",",,E","  122",",,E",,
"IT000016239","1962-12-31","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    6",",,E",,,"  154",",,E","  100",",,E",,
"IT000016239","1963-01-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  170",",,E",,,"  155",",,E","   76",",,E",,
"IT000016239","1963-01-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  155",",,E","   78",",,E",,
"IT000016239","1963-01-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   28",",,E",,,"  164",",,E","   85",",,E",,
"IT000016239","1963-01-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    6",",,E",,,"  134",",,E","   70",",,E",,
"IT000016239","1963-01-05","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   12",",,E",,,"  138",",,E","   64",",,E",,
"IT000016239","1963-01-06","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  190",",,E",,,"  154",",,E","  110",",,E",,
"IT000016239","1963-01-07","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  104",",,E",,,"  160",",,E","  100",",,E",,
"IT000016239","1963-01-08","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  104",",,E",,,"  145",",,E","   80",",,E",,
"IT000016239","1963-01-09","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  148",",,E","   45",",,E",,
"IT000016239","1963-01-10","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   50",",,E",,,"  142",",,E","   84",",,E",,
"IT000016239","1963-01-11","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    2",",,E",,,"  142",",,E","  104",",,E",,
"IT000016239","1963-01-12","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"  155",",,E","   95",",,E",,
"IT000016239","1963-01-13","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   32",",,E",,,"   95",",,E","   42",",,E",,
"IT000016239","1963-01-14","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    6",",,E",,,"   40",",,E","  -24",",,E",,
"IT000016239","1963-01-15","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   60",",,E","  -74",",,E",,
"IT000016239","1963-01-16","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   70",",,E","  -58",",,E",,
"IT000016239","1963-01-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    8",",,E",,,"   72",",,E","   12",",,E",,
"IT000016239","1963-01-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   74",",,E",,,"  130",",,E","    2",",,E",,
"IT000016239","1963-01-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  556",",,E",,,"  130",",,E","   30",",,E",,
"IT000016239","1963-01-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  100",",,E",,,"   40",",,E","    9",",,E",,
"IT000016239","1963-01-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   76",",,E","    7",",,E",,
"IT000016239","1963-01-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   32",",,E","  -42",",,E",,
"IT000016239","1963-01-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   14",",,E","  -64",",,E",,
"IT000016239","1963-01-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   47",",,E","  -44",",,E",,
"IT000016239","1963-01-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   72",",,E","  -44",",,E",,
"IT000016239","1963-01-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   76",",,E","  -50",",,E",,
"IT000016239","1963-01-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   86",",,E","  -22",",,E",,
"IT000016239","1963-01-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   64",",,E","  -38",",,E",,
"IT000016239","1963-01-29","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   36",",,E","  -46",",,E",,
"IT000016239","1963-01-30","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   24",",,E","  -62",",,E",,
"IT000016239","1963-01-31","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"   42",",,E","  -40",",,E",,
"IT000016239","1963-02-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   22",",,E",,,"   42",",,E","   -2",",,E",,
"IT000016239","1963-02-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   12",",,E",,,"  100",",,E","  -14",",,E",,
"IT000016239","1963-02-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  330",",,E",,,"   90",",,E","   12",",,E",,
"IT000016239","1963-02-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  152",",,E",,,"  108",",,E","   40",",,E",,
"IT000016239","1963-02-05","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   14",",,E",,,"  102",",,E","   20",",,E",,
"IT000016239","1963-02-06","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   54",",,E",,,"  104",",,E","   12",",,E",,
"IT000016239","1963-02-07","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  135",",,E","  -18",",,E",,
"IT000016239","1963-02-08","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  140",",,E","   -6",",,E",,
"IT000016239","1963-02-09","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    4",",,E",,,"  122",",,E","   26",",,E",,
"IT000016239","1963-02-10","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   54",",,E",,,"  114",",,E","   57",",,E",,
"IT000016239","1963-02-11","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  298",",,E",,,"  120",",,E","   56",",,E",,
"IT000016239","1963-02-12","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   30",",,E",,,"  136",",,E","   80",",,E",,
"IT000016239","1963-02-13","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  134",",,E","   56",",,E",,
"IT000016239","1963-02-14","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  124",",,E",,,"  116",",,E","   20",",,E",,
"IT000016239","1963-02-15","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   14",",,E",,,"   86",",,E","  -20",",,E",,
"IT000016239","1963-02-16","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   20",",,E",,,"  122",",,E","   24",",,E",,
"IT000016239","1963-02-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  106",",,E",,,"  142",",,E","   80",",,E",,
"IT000016239","1963-02-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   20",",,E",,,"  144",",,E","   34",",,E",,
"IT000016239","1963-02-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  136",",,E",,,"  128",",,E","   80",",,E",,
"IT000016239","1963-02-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    8",",,E",,,"  146",",,E","   66",",,E",,
"IT000016239","1963-02-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   50",",,E",,,"  104",",,E","   52",",,E",,
"IT000016239","1963-02-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   16",",,E",,,"   92",",,E","   26",",,E",,
"IT000016239","1963-02-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   22",",,E",,,"  105",",,E","    8",",,E",,
"IT000016239","1963-02-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   90",",,E","   -8",",,E",,
"IT000016239","1963-02-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   72",",,E",,,"   94",",,E","   15",",,E",,
"IT000016239","1963-02-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  110",",,E","   22",",,E",,
"IT000016239","1963-02-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  115",",,E","   -2",",,E",,
"IT000016239","1963-02-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   80",",,E","  -20",",,E",,
"IT000016239","1963-03-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   50",",,E","  -54",",,E",,
"IT000016239","1963-03-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"   64",",,E","  -65",",,E",,
"IT000016239","1963-03-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  116",",,E","  -20",",,E",,
"IT000016239","1963-03-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  130",",,E","  -26",",,E",,
"IT000016239","1963-03-05","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  155",",,E","    4",",,E",,
"IT000016239","1963-03-06","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  160",",,E","    4",",,E",,
"IT000016239","1963-03-07","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  160",",,E","   -5",",,E",,
"IT000016239","1963-03-08","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  156",",,E","   22",",,E",,
"IT000016239","1963-03-09","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  150",",,E","   40",",,E",,
"IT000016239","1963-03-10","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  154",",,E","  104",",,E",,
"IT000016239","1963-03-11","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  168",",,E","   54",",,E",,
"IT000016239","1963-03-12","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  170",",,E","   98",",,E",,
"IT000016239","1963-03-13","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   16",",,E",,,"  166",",,E","   66",",,E",,
"IT000016239","1963-03-14","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  170",",,E","   25",",,E",,
"IT000016239","1963-03-15","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  165",",,E","   22",",,E",,
"IT000016239","1963-03-16","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  172",",,E","   14",",,E",,
"IT000016239","1963-03-17","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  170",",,E","   62",",,E",,
"IT000016239","1963-03-18","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  155",",,E","   82",",,E",,
"IT000016239","1963-03-19","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   28",",,E",,,"  176",",,E","   84",",,E",,
"IT000016239","1963-03-20","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  172",",,E",,,"  175",",,E","   55",",,E",,
"IT000016239","1963-03-21","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   26",",,E",,,"  157",",,E","   92",",,E",,
"IT000016239","1963-03-22","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   96",",,E",,,"  140",",,E","   68",",,E",,
"IT000016239","1963-03-23","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    2",",,E",,,"  148",",,E","   66",",,E",,
"IT000016239","1963-03-24","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  143",",,E","   33",",,E",,
"IT000016239","1963-03-25","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  143",",,E","   20",",,E",,
"IT000016239","1963-03-26","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  178",",,E","   15",",,E",,
"IT000016239","1963-03-27","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  166",",,E","   20",",,E",,
"IT000016239","1963-03-28","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    6",",,E",,,"  156",",,E","   54",",,E",,
"IT000016239","1963-03-29","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    6",",,E",,,"  180",",,E","   60",",,E",,
"IT000016239","1963-03-30","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","  146",",,E",,,"  140",",,E","   86",",,E",,
"IT000016239","1963-03-31","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","   36",",,E",,,"  136",",,E","   66",",,E",,
"IT000016239","1963-04-01","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    4",",,E",,,"  146",",,E","   40",",,E",,
"IT000016239","1963-04-02","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  174",",,E","   36",",,E",,
"IT000016239","1963-04-03","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    0",",,E",,,"  165",",,E","   50",",,E",,
"IT000016239","1963-04-04","41.7831","12.5831","105.0","ROMA CIAMPINO, IT","    1",",,E",,,"  154",",,E","   36",",,E",,
